id,education,religion,party,indepparty,demstrength,repstrength,demlike_1,replike_1,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,choice_set,outlet_headline,endorser_partisanship,endorser_gender,endorser_religiosity,chosen_article,age,gender,ethnicity,employment_status
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,10,1R,Democrat,Male,No,1,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,11,1R,Republican,Female,Yes,0,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,11,2D,Independent,Male,No,1,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,12,1D,Democrat,Male,Yes,0,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,12,N,Independent,Female,No,1,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,13,1D,Republican,Female,No,1,18,Male,White,Part-Time
217,2,9,1,,1,,90,5,1,1,2,2,2,2,1,1,1,2,2,2,1,13,3R,Independent,Male,Yes,0,18,Male,White,Part-Time
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1R,Independent,Male,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,1,3R,Republican,Female,Yes,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2D,Independent,Female,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,2,3R,Republican,Male,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,3,1R,Republican,Female,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,3,3D,Democrat,Male,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,4,3R,Independent,Male,Yes,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,4,2R,Democrat,Female,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,5,3R,Independent,Female,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,5,N,Republican,Male,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,6,2D,Republican,Male,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,6,3D,Democrat,Female,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,7,1D,Democrat,Male,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,7,2R,Republican,Female,Yes,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,8,2D,Democrat,Female,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,8,1D,Independent,Male,Yes,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,9,2D,Democrat,Female,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,9,2R,Independent,Male,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,10,1D,Independent,Female,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,10,1R,Democrat,Male,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,11,1R,Republican,Female,Yes,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,11,2D,Independent,Male,No,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,12,1D,Democrat,Male,Yes,0,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,12,N,Independent,Female,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,13,1D,Republican,Female,No,1,34,Female,White,DATA_EXPIRED
218,3,9,1,,1,,81,0,1,1,2,2,2,1,1,1,1,1,1,2,1,13,3R,Independent,Male,Yes,0,34,Female,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1R,Independent,Male,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,1,3R,Republican,Female,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2D,Independent,Female,Yes,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,2,3R,Republican,Male,No,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,3,1R,Republican,Female,No,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,3,3D,Democrat,Male,Yes,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,4,3R,Independent,Male,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,4,2R,Democrat,Female,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,5,3R,Independent,Female,No,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,5,N,Republican,Male,Yes,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,6,2D,Republican,Male,Yes,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,6,3D,Democrat,Female,No,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,7,1D,Democrat,Male,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,7,2R,Republican,Female,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,8,2D,Democrat,Female,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,8,1D,Independent,Male,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,9,2D,Democrat,Female,Yes,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,9,2R,Independent,Male,No,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,10,1D,Independent,Female,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,10,1R,Democrat,Male,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,11,1R,Republican,Female,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,11,2D,Independent,Male,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,12,1D,Democrat,Male,Yes,0,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,12,N,Independent,Female,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,13,1D,Republican,Female,No,1,32,Male,White,DATA_EXPIRED
219,3,9,1,,1,,70,40,1,1,2,2,2,1,1,1,1,2,2,2,1,13,3R,Independent,Male,Yes,0,32,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1R,Independent,Male,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,3R,Republican,Female,Yes,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2D,Independent,Female,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,3R,Republican,Male,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,3,1R,Republican,Female,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,3,3D,Democrat,Male,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,4,3R,Independent,Male,Yes,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,4,2R,Democrat,Female,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,5,3R,Independent,Female,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,5,N,Republican,Male,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,6,2D,Republican,Male,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,6,3D,Democrat,Female,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,7,1D,Democrat,Male,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,7,2R,Republican,Female,Yes,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,8,2D,Democrat,Female,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,8,1D,Independent,Male,Yes,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,9,2D,Democrat,Female,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,9,2R,Independent,Male,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,10,1D,Independent,Female,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,10,1R,Democrat,Male,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,11,1R,Republican,Female,Yes,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,11,2D,Independent,Male,No,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,12,1D,Democrat,Male,Yes,0,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,12,N,Independent,Female,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,13,1D,Republican,Female,No,1,51,Male,White,DATA_EXPIRED
220,2,2,3,1,,,82,2,1,1,2,2,2,1,1,1,1,1,1,2,1,13,3R,Independent,Male,Yes,0,51,Male,White,DATA_EXPIRED
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1R,Independent,Male,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,1,3R,Republican,Female,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2D,Independent,Female,Yes,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,2,3R,Republican,Male,No,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,3,1R,Republican,Female,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,3,3D,Democrat,Male,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,4,3R,Independent,Male,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,4,2R,Democrat,Female,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,5,3R,Independent,Female,No,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,5,N,Republican,Male,Yes,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,6,2D,Republican,Male,Yes,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,6,3D,Democrat,Female,No,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,7,1D,Democrat,Male,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,7,2R,Republican,Female,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,8,2D,Democrat,Female,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,8,1D,Independent,Male,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,9,2D,Democrat,Female,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,9,2R,Independent,Male,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,10,1D,Independent,Female,Yes,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,10,1R,Democrat,Male,No,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,11,1R,Republican,Female,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,11,2D,Independent,Male,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,12,1D,Democrat,Male,Yes,0,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,12,N,Independent,Female,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,13,1D,Republican,Female,No,1,21,Male,White,Unemployed (and job seeking)
221,2,9,1,,2,,60,28,1,1,1,2,2,1,1,1,2,1,2,2,1,13,3R,Independent,Male,Yes,0,21,Male,White,Unemployed (and job seeking)
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1R,Independent,Male,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,1,3R,Republican,Female,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2D,Independent,Female,Yes,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,2,3R,Republican,Male,No,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,3,1R,Republican,Female,No,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,3,3D,Democrat,Male,Yes,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,4,3R,Independent,Male,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,4,2R,Democrat,Female,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,5,3R,Independent,Female,No,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,5,N,Republican,Male,Yes,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,6,2D,Republican,Male,Yes,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,6,3D,Democrat,Female,No,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,7,1D,Democrat,Male,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,7,2R,Republican,Female,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,8,2D,Democrat,Female,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,8,1D,Independent,Male,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,9,2D,Democrat,Female,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,9,2R,Independent,Male,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,10,1D,Independent,Female,Yes,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,10,1R,Democrat,Male,No,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,11,1R,Republican,Female,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,11,2D,Independent,Male,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,12,1D,Democrat,Male,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,12,N,Independent,Female,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,13,1D,Republican,Female,No,1,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
222,4,1,3,1,,,90,60,1,1,2,2,2,1,1,1,2,1,2,2,1,13,3R,Independent,Male,Yes,0,72,Female,White,"Not in paid work (e.g. homemaker', 'retired or disabled)"
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1R,Independent,Male,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,1,3R,Republican,Female,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2D,Independent,Female,Yes,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,2,3R,Republican,Male,No,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,3,1R,Republican,Female,No,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,3,3D,Democrat,Male,Yes,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,4,3R,Independent,Male,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,4,2R,Democrat,Female,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,5,3R,Independent,Female,No,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,5,N,Republican,Male,Yes,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,6,2D,Republican,Male,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,6,3D,Democrat,Female,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,7,1D,Democrat,Male,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,7,2R,Republican,Female,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,8,2D,Democrat,Female,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,8,1D,Independent,Male,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,9,2D,Democrat,Female,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,9,2R,Independent,Male,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,10,1D,Independent,Female,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,10,1R,Democrat,Male,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,11,1R,Republican,Female,Yes,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,11,2D,Independent,Male,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,12,1D,Democrat,Male,Yes,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,12,N,Independent,Female,No,0,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,13,1D,Republican,Female,No,1,28,Male,White,Full-Time
223,3,9,1,,2,,60,10,1,1,2,2,2,2,1,1,2,2,2,1,1,13,3R,Independent,Male,Yes,0,28,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1R,Independent,Male,No,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,1,3R,Republican,Female,Yes,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2D,Independent,Female,Yes,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,2,3R,Republican,Male,No,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,3,1R,Republican,Female,No,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,3,3D,Democrat,Male,Yes,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,4,3R,Independent,Male,Yes,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,4,2R,Democrat,Female,No,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,5,3R,Independent,Female,No,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,5,N,Republican,Male,Yes,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,6,2D,Republican,Male,Yes,1,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,6,3D,Democrat,Female,No,0,41,Male,White,Full-Time
224,5,9,3,1,,,60,5,1,1,1,2,2,1,1,1,2,2,1,2,1,7,1D,Democrat,Male,No,1,41,Male,White,Full-Time
